region_id,M_0_4_yrs_Need_for_assistance,M_0_4_No_need_for_assistance,M_0_4_Need_for_assistance_ns,M_0_4_yrs_Tot,M_5_14_Need_for_assistance,M_5_14_No_need_for_assistance,M_5_14_Need_for_assistance_ns,M_5_14_yrs_Tot,M_15_19_Need_for_assistance,M_15_19_No_need_for_assistnce,M_15_19_Need_for_assistnce_ns,M_15_19_Tot,M_20_24_Need_for_assistance,M_20_24_No_need_for_assistnce,M_20_24_Need_for_assistnce_ns,M_20_24_Tot,M_25_34_Need_for_assistance,M_25_34_No_need_for_assistnce,M_25_34_Need_for_assistnce_ns,M_25_34_Tot,M_35_44_Need_for_assistance,M_35_44_No_need_for_assistnce,M_35_44_Need_for_assistnce_ns,M_35_44_Tot,M_45_54_Need_for_assistance,M_45_54_No_need_for_assistnce,M_45_54_Need_for_assistnce_ns,M_45_54_Tot,M_55_64_Need_for_assistance,M_55_64_No_need_for_assistnce,M_55_64_Need_for_assistnce_ns,M_55_64_Tot,M_65_74_Need_for_assistance,M_65_74_No_need_for_assistnce,M_65_74_Need_for_assistnce_ns,M_65_74_Tot,M_75_84_Need_for_assistance,M_75_84_No_need_for_assistnce,M_75_84_Need_for_assistnce_ns,M_75_84_Tot,M_85_over_Need_for_assistance,M_85_ov_No_need_for_assistnce,M_85_ov_Need_for_assistnce_ns,M_85_over_Tot,M_Tot_Need_for_assistance,M_Tot_No_need_for_assistance,M_Tot_Need_for_assistance_ns,M_Tot_Tot,F_0_4_yrs_Need_for_assistance,F_0_4_No_need_for_assistance,F_0_4_Need_for_assistance_ns,F_0_4_yrs_Tot,F_5_14_Need_for_assistance,F_5_14_No_need_for_assistance,F_5_14_Need_for_assistance_ns,F_5_14_yrs_Tot,F_15_19_Need_for_assistance,F_15_19_No_need_for_assistnce,F_15_19_Need_for_assistnce_ns,F_15_19_Tot,F_20_24_Need_for_assistance,F_20_24_No_need_for_assistnce,F_20_24_Need_for_assistnce_ns,F_20_24_Tot,F_25_34_Need_for_assistance,F_25_34_No_need_for_assistnce,F_25_34_Need_for_assistnce_ns,F_25_34_Tot,F_35_44_Need_for_assistance,F_35_44_No_need_for_assistnce,F_35_44_Need_for_assistnce_ns,F_35_44_Tot,F_45_54_Need_for_assistance,F_45_54_No_need_for_assistnce,F_45_54_Need_for_assistnce_ns,F_45_54_Tot,F_55_64_Need_for_assistance,F_55_64_No_need_for_assistnce,F_55_64_Need_for_assistnce_ns,F_55_64_Tot,F_65_74_Need_for_assistance,F_65_74_No_need_for_assistnce,F_65_74_Need_for_assistnce_ns,F_65_74_Tot,F_75_84_Need_for_assistance,F_75_84_No_need_for_assistnce,F_75_84_Need_for_assistnce_ns,F_75_84_Tot,F_85_over_Need_for_assistance,F_85_ov_No_need_for_assistnce,F_85_ov_Need_for_assistnce_ns,F_85_over_Tot,F_Tot_Need_for_assistance,F_Tot_No_need_for_assistance,F_Tot_Need_for_assistance_ns,F_Tot_Tot,P_0_4_yrs_Need_for_assistance,P_0_4_No_need_for_assistance,P_0_4_Need_for_assistance_ns,P_0_4_yrs_Tot,P_5_14_Need_for_assistance,P_5_14_No_need_for_assistance,P_5_14_Need_for_assistance_ns,P_5_14_yrs_Tot,P_15_19_Need_for_assistance,P_15_19_No_need_for_assistnce,P_15_19_Need_for_assistnce_ns,P_15_19_Tot,P_20_24_Need_for_assistance,P_20_24_No_need_for_assistnce,P_20_24_Need_for_assistnce_ns,P_20_24_Tot,P_25_34_Need_for_assistance,P_25_34_No_need_for_assistnce,P_25_34_Need_for_assistnce_ns,P_25_34_Tot,P_35_44_Need_for_assistance,P_35_44_No_need_for_assistnce,P_35_44_Need_for_assistnce_ns,P_35_44_Tot,P_45_54_Need_for_assistance,P_45_54_No_need_for_assistnce,P_45_54_Need_for_assistnce_ns,P_45_54_Tot,P_55_64_Need_for_assistance,P_55_64_No_need_for_assistnce,P_55_64_Need_for_assistnce_ns,P_55_64_Tot,P_65_74_Need_for_assistance,P_65_74_No_need_for_assistnce,P_65_74_Need_for_assistnce_ns,P_65_74_Tot,P_75_84_Need_for_assistance,P_75_84_No_need_for_assistnce,P_75_84_Need_for_assistnce_ns,P_75_84_Tot,P_85_over_Need_for_assistance,P_85_ov_No_need_for_assistnce,P_85_ov_Need_for_assistnce_ns,P_85_over_Tot,P_Tot_Need_for_assistance,P_Tot_No_need_for_assistance,P_Tot_Need_for_assistance_ns,P_Tot_Tot
POA6488,0,14,0,14,0,26,0,26,0,10,0,10,0,3,0,3,0,13,0,13,0,18,0,18,3,31,5,39,3,24,0,27,0,26,0,26,0,3,0,3,4,3,0,7,10,171,5,186,0,7,0,7,3,13,0,16,0,8,0,8,0,5,0,5,0,15,4,19,0,22,0,22,3,20,0,23,4,19,0,23,3,23,0,26,0,11,0,11,0,0,0,0,13,143,4,160,0,21,0,21,3,39,0,42,0,18,0,18,0,8,0,8,0,28,4,32,0,40,0,40,6,51,5,62,7,43,0,50,3,49,0,52,0,14,0,14,4,3,0,7,23,314,9,346
POA6490,0,9,3,12,0,22,4,26,0,6,0,6,0,5,0,5,0,6,0,6,0,9,0,9,3,20,0,23,0,22,0,22,0,6,0,6,4,6,0,10,0,3,0,3,7,114,7,128,0,0,0,0,0,16,3,19,0,7,0,7,0,3,0,3,0,9,0,9,0,12,3,15,0,21,0,21,0,14,0,14,0,9,0,9,0,7,0,7,0,0,0,0,0,98,6,104,0,9,3,12,0,38,7,45,0,13,0,13,0,8,0,8,0,15,0,15,0,21,3,24,3,41,0,44,0,36,0,36,0,15,0,15,4,13,0,17,0,3,0,3,7,212,13,232
POA6501,0,39,0,39,4,77,5,86,0,37,5,42,0,21,4,25,0,33,0,33,0,79,3,82,3,87,9,99,3,61,5,69,3,32,0,35,0,15,0,15,0,3,0,3,13,484,31,528,0,39,0,39,0,60,4,64,0,31,0,31,0,22,0,22,0,45,3,48,0,79,3,82,3,81,4,88,3,74,3,80,0,25,0,25,3,6,0,9,3,0,0,3,12,462,17,491,0,78,0,78,4,137,9,150,0,68,5,73,0,43,4,47,0,78,3,81,0,158,6,164,6,168,13,187,6,135,8,149,3,57,0,60,3,21,0,24,3,3,0,6,25,946,48,1019
POA6502,3,17,0,20,0,69,5,74,3,49,3,55,0,14,3,17,0,30,0,30,0,51,3,54,0,77,6,83,0,74,5,79,3,75,5,83,3,22,4,29,3,3,3,9,15,481,37,533,0,12,3,15,0,86,4,90,0,47,3,50,3,12,0,15,0,26,4,30,3,61,3,67,3,84,3,90,3,72,3,78,3,59,3,65,0,20,3,23,3,3,0,6,18,482,29,529,3,29,3,35,0,155,9,164,3,96,6,105,3,26,3,32,0,56,4,60,3,112,6,121,3,161,9,173,3,146,8,157,6,134,8,148,3,42,7,52,6,6,3,15,33,963,66,1062
POA6503,0,67,3,70,0,128,18,146,0,46,5,51,0,42,3,45,0,84,8,92,3,130,17,150,8,145,9,162,9,144,8,161,4,111,6,121,3,30,3,36,6,4,3,13,33,931,83,1047,0,76,3,79,3,140,8,151,0,59,4,63,0,41,0,41,0,98,4,102,4,121,10,135,4,140,7,151,0,121,10,131,5,83,4,92,6,32,0,38,5,7,0,12,27,918,50,995,0,143,6,149,3,268,26,297,0,105,9,114,0,83,3,86,0,182,12,194,7,251,27,285,12,285,16,313,9,265,18,292,9,194,10,213,9,62,3,74,11,11,3,25,60,1849,133,2042
POA6505,0,5,0,5,0,12,3,15,0,15,0,15,0,0,0,0,0,14,0,14,0,6,3,9,3,29,3,35,0,18,0,18,3,17,3,23,3,7,0,10,0,3,0,3,9,126,12,147,0,4,3,7,0,20,3,23,0,7,0,7,0,0,3,3,0,8,0,8,0,16,0,16,3,24,3,30,0,27,0,27,0,17,0,17,0,3,0,3,0,0,0,0,3,126,12,141,0,9,3,12,0,32,6,38,0,22,0,22,0,0,3,3,0,22,0,22,0,22,3,25,6,53,6,65,0,45,0,45,3,34,3,40,3,10,0,13,0,3,0,3,12,252,24,288
POA6507,0,9,0,9,3,28,0,31,0,5,0,5,0,13,3,16,0,27,3,30,0,28,0,28,3,31,0,34,0,30,0,30,3,19,3,25,0,4,3,7,0,0,0,0,9,194,12,215,0,11,0,11,0,18,0,18,0,0,0,0,3,7,0,10,0,31,0,31,0,28,0,28,0,34,0,34,0,24,0,24,0,17,0,17,0,7,0,7,3,3,0,6,6,180,0,186,0,20,0,20,3,46,0,49,0,5,0,5,3,20,3,26,0,58,3,61,0,56,0,56,3,65,0,68,0,54,0,54,3,36,3,42,0,11,3,14,3,3,0,6,15,374,12,401
POA6509,0,9,0,9,0,17,0,17,0,3,0,3,0,9,0,9,0,22,5,27,0,25,3,28,0,37,0,37,0,27,0,27,0,16,0,16,0,8,0,8,0,0,0,0,0,173,8,181,0,16,0,16,0,17,0,17,0,5,0,5,0,7,0,7,0,15,0,15,3,23,0,26,0,24,0,24,0,15,0,15,0,11,0,11,0,0,0,0,3,0,0,3,6,133,0,139,0,25,0,25,0,34,0,34,0,8,0,8,0,16,0,16,0,37,5,42,3,48,3,54,0,61,0,61,0,42,0,42,0,27,0,27,0,8,0,8,3,0,0,3,6,306,8,320
POA6510,0,67,4,71,5,124,15,144,0,67,3,70,0,51,4,55,0,106,9,115,6,106,8,120,0,162,6,168,4,121,8,133,4,70,6,80,9,31,3,43,4,7,3,14,32,912,69,1013,0,82,6,88,4,130,8,142,0,68,8,76,0,53,0,53,0,127,10,137,3,124,8,135,0,127,6,133,11,123,3,137,6,68,0,74,0,30,3,33,16,11,3,30,40,943,55,1038,0,149,10,159,9,254,23,286,0,135,11,146,0,104,4,108,0,233,19,252,9,230,16,255,0,289,12,301,15,244,11,270,10,138,6,154,9,61,6,76,20,18,6,44,72,1855,124,2051
POA6511,0,17,0,17,0,24,0,24,0,7,3,10,0,5,3,8,0,13,3,16,0,27,3,30,3,24,0,27,0,48,3,51,3,32,0,35,3,19,3,25,3,0,0,3,12,216,18,246,0,10,0,10,0,21,0,21,0,0,0,0,0,9,0,9,0,16,0,16,3,27,0,30,0,29,3,32,0,46,0,46,3,30,0,33,3,13,0,16,3,0,0,3,12,201,3,216,0,27,0,27,0,45,0,45,0,7,3,10,0,14,3,17,0,29,3,32,3,54,3,60,3,53,3,59,0,94,3,97,6,62,0,68,6,32,3,41,6,0,0,6,24,417,21,462
POA6513,0,13,0,13,0,17,0,17,0,3,0,3,0,3,0,3,0,11,0,11,0,20,0,20,0,13,0,13,0,16,0,16,0,3,0,3,0,3,0,3,0,0,0,0,0,102,0,102,0,8,0,8,0,12,0,12,0,5,0,5,0,3,0,3,0,8,0,8,0,18,0,18,0,6,0,6,0,9,3,12,0,8,0,8,4,3,0,7,0,0,0,0,4,80,3,87,0,21,0,21,0,29,0,29,0,8,0,8,0,6,0,6,0,19,0,19,0,38,0,38,0,19,0,19,0,25,3,28,0,11,0,11,4,6,0,10,0,0,0,0,4,182,3,189
POA6514,0,12,0,12,4,31,0,35,0,7,0,7,0,19,3,22,0,17,3,20,0,32,0,32,0,47,5,52,3,60,7,70,6,37,8,51,0,20,3,23,0,0,0,0,13,282,29,324,0,12,0,12,0,31,0,31,0,13,0,13,0,3,0,3,0,25,0,25,0,39,0,39,3,32,5,40,4,58,0,62,0,32,6,38,3,15,3,21,0,0,0,0,10,260,14,284,0,24,0,24,4,62,0,66,0,20,0,20,0,22,3,25,0,42,3,45,0,71,0,71,3,79,10,92,7,118,7,132,6,69,14,89,3,35,6,44,0,0,0,0,23,542,43,608
POA6515,0,13,0,13,0,29,0,29,0,0,0,0,0,12,0,12,3,22,0,25,0,43,0,43,0,46,4,50,0,28,0,28,0,31,0,31,0,8,0,8,0,3,0,3,3,235,4,242,0,14,0,14,0,38,0,38,0,8,0,8,0,8,0,8,0,23,0,23,0,28,0,28,0,30,3,33,0,26,0,26,3,17,0,20,3,9,0,12,0,0,0,0,6,201,3,210,0,27,0,27,0,67,0,67,0,8,0,8,0,20,0,20,3,45,0,48,0,71,0,71,0,76,7,83,0,54,0,54,3,48,0,51,3,17,0,20,0,3,0,3,9,436,7,452
POA6516,0,58,3,61,3,108,4,115,0,21,3,24,0,15,5,20,0,80,5,85,0,95,9,104,3,101,5,109,10,97,12,119,5,86,8,99,4,35,6,45,4,3,0,7,29,699,60,788,0,54,3,57,0,85,6,91,0,20,3,23,0,23,0,23,0,85,4,89,0,95,6,101,4,84,10,98,7,92,12,111,0,63,5,68,5,37,3,45,4,7,3,14,20,645,55,720,0,112,6,118,3,193,10,206,0,41,6,47,0,38,5,43,0,165,9,174,0,190,15,205,7,185,15,207,17,189,24,230,5,149,13,167,9,72,9,90,8,10,3,21,49,1344,115,1508
POA6517,0,12,8,20,0,23,0,23,0,6,0,6,0,10,0,10,0,26,5,31,0,22,0,22,0,37,0,37,3,38,4,45,0,19,0,19,3,9,0,12,0,0,0,0,6,202,17,225,0,12,0,12,0,25,3,28,0,12,0,12,0,9,0,9,0,24,0,24,3,18,0,21,3,30,3,36,0,27,3,30,0,15,4,19,0,7,0,7,0,0,3,3,6,179,16,201,0,24,8,32,0,48,3,51,0,18,0,18,0,19,0,19,0,50,5,55,3,40,0,43,3,67,3,73,3,65,7,75,0,34,4,38,3,16,0,19,0,0,3,3,12,381,33,426
POA6518,0,0,3,3,0,11,0,11,0,5,0,5,0,3,3,6,0,5,0,5,0,0,0,0,0,10,0,10,0,11,0,11,0,6,3,9,0,0,0,0,0,0,0,0,0,51,9,60,0,3,0,3,0,7,3,10,0,0,0,0,0,3,0,3,0,3,3,6,0,6,0,6,0,9,0,9,0,8,0,8,3,7,0,10,0,3,0,3,0,0,0,0,3,49,6,58,0,3,3,6,0,18,3,21,0,5,0,5,0,6,3,9,0,8,3,11,0,6,0,6,0,19,0,19,0,19,0,19,3,13,3,19,0,3,0,3,0,0,0,0,3,100,15,118
POA6519,0,27,0,27,3,37,3,43,0,10,0,10,0,8,4,12,0,36,0,36,0,34,0,34,3,43,3,49,4,46,4,54,3,22,3,28,3,9,4,16,0,3,0,3,16,275,21,312,0,31,8,39,0,38,3,41,0,5,0,5,0,12,0,12,0,37,3,40,0,42,0,42,3,36,4,43,0,42,0,42,0,14,0,14,6,8,0,14,5,3,3,11,14,268,21,303,0,58,8,66,3,75,6,84,0,15,0,15,0,20,4,24,0,73,3,76,0,76,0,76,6,79,7,92,4,88,4,96,3,36,3,42,9,17,4,30,5,6,3,14,30,543,42,615
POA6521,0,11,0,11,3,24,3,30,0,12,0,12,0,5,0,5,0,14,0,14,0,22,0,22,3,36,0,39,0,31,0,31,0,15,3,18,0,3,0,3,0,3,0,3,6,176,6,188,0,4,0,4,0,22,0,22,0,3,0,3,0,7,0,7,0,9,0,9,0,23,0,23,0,32,0,32,0,25,0,25,0,15,4,19,0,3,0,3,0,0,0,0,0,143,4,147,0,15,0,15,3,46,3,52,0,15,0,15,0,12,0,12,0,23,0,23,0,45,0,45,3,68,0,71,0,56,0,56,0,30,7,37,0,6,0,6,0,3,0,3,6,319,10,335
POA6522,0,21,0,21,0,39,0,39,0,12,0,12,0,11,4,15,0,21,0,21,0,38,0,38,3,34,0,37,3,38,7,48,0,15,0,15,0,7,3,10,0,3,0,3,6,239,14,259,0,13,4,17,3,35,3,41,0,5,0,5,0,12,0,12,0,31,0,31,0,29,0,29,0,28,0,28,0,28,0,28,0,20,0,20,5,5,0,10,0,0,0,0,8,206,7,221,0,34,4,38,3,74,3,80,0,17,0,17,0,23,4,27,0,52,0,52,0,67,0,67,3,62,0,65,3,66,7,76,0,35,0,35,5,12,3,20,0,3,0,3,14,445,21,480
POA6525,3,121,11,135,4,254,27,285,3,94,3,100,0,59,4,63,3,127,11,141,0,191,19,210,9,241,18,268,15,241,15,271,14,196,7,217,12,95,8,115,4,10,3,17,67,1629,126,1822,0,107,6,113,5,198,18,221,3,79,3,85,0,62,0,62,0,139,10,149,6,238,9,253,6,248,7,261,9,254,11,274,10,179,14,203,13,73,7,93,19,9,3,31,71,1586,88,1745,3,228,17,248,9,452,45,506,6,173,6,185,0,121,4,125,3,266,21,290,6,429,28,463,15,489,25,529,24,495,26,545,24,375,21,420,25,168,15,208,23,19,6,48,138,3215,214,3567
POA6528,0,6,0,6,0,16,0,16,0,8,0,8,0,9,0,9,0,7,0,7,0,16,5,21,0,30,0,30,0,19,4,23,3,11,0,14,0,4,0,4,0,0,0,0,3,126,9,138,0,6,0,6,3,22,0,25,0,7,0,7,0,7,0,7,0,10,0,10,0,21,0,21,3,28,3,34,0,17,3,20,0,8,0,8,0,6,3,9,3,0,0,3,9,132,9,150,0,12,0,12,3,38,0,41,0,15,0,15,0,16,0,16,0,17,0,17,0,37,5,42,3,58,3,64,0,36,7,43,3,19,0,22,0,10,3,13,3,0,0,3,12,258,18,288
POA6530,5,1068,110,1183,65,2219,143,2427,19,1142,62,1223,22,908,63,993,30,1602,131,1763,40,2005,125,2170,69,2010,136,2215,99,1597,106,1802,104,934,58,1096,127,488,45,660,60,78,20,158,640,14051,999,15690,7,1034,115,1156,32,2261,154,2447,14,1159,57,1230,8,920,70,998,28,1801,110,1939,39,2171,102,2312,60,2105,98,2263,85,1639,75,1799,97,978,55,1130,151,485,63,699,162,107,34,303,683,14660,933,16276,12,2102,225,2339,97,4480,297,4874,33,2301,119,2453,30,1828,133,1991,58,3403,241,3702,79,4176,227,4482,129,4115,234,4478,184,3236,181,3601,201,1912,113,2226,278,973,108,1359,222,185,54,461,1323,28711,1932,31966
POA6532,3,191,12,206,8,404,11,423,0,179,15,194,0,110,59,169,3,274,124,401,5,401,95,501,10,404,52,466,23,357,29,409,14,198,12,224,17,63,10,90,7,4,5,16,90,2585,424,3099,0,196,11,207,3,379,14,396,3,166,9,178,0,101,11,112,3,300,25,328,9,397,11,417,6,398,20,424,17,346,17,380,8,151,10,169,8,53,6,67,5,3,3,11,62,2490,137,2689,3,387,23,413,11,783,25,819,3,345,24,372,0,211,70,281,6,574,149,729,14,798,106,918,16,802,72,890,40,703,46,789,22,349,22,393,25,116,16,157,12,7,8,27,152,5075,561,5788
POA6535,0,31,0,31,3,87,3,93,0,36,0,36,0,20,0,20,0,52,6,58,0,80,5,85,4,97,6,107,14,131,5,150,8,101,4,113,13,37,5,55,5,6,5,16,47,678,39,764,0,36,4,40,3,80,3,86,0,37,0,37,0,18,0,18,0,59,0,59,3,83,3,89,7,104,7,118,4,112,0,116,5,83,6,94,11,37,0,48,6,11,0,17,39,660,23,722,0,67,4,71,6,167,6,179,0,73,0,73,0,38,0,38,0,111,6,117,3,163,8,174,11,201,13,225,18,243,5,266,13,184,10,207,24,74,5,103,11,17,5,33,86,1338,62,1486
POA6536,0,44,3,47,5,101,0,106,3,36,4,43,0,17,3,20,3,39,0,42,5,107,3,115,3,114,11,128,5,110,11,126,6,81,6,93,0,30,5,35,3,5,3,11,33,684,49,766,0,39,9,48,0,90,5,95,3,24,0,27,0,15,0,15,0,58,9,67,0,114,3,117,3,110,4,117,7,114,6,127,5,66,4,75,3,32,5,40,3,0,0,3,24,662,45,731,0,83,12,95,5,191,5,201,6,60,4,70,0,32,3,35,3,97,9,109,5,221,6,232,6,224,15,245,12,224,17,253,11,147,10,168,3,62,10,75,6,5,3,14,57,1346,94,1497
POA6537,0,20,0,20,0,30,0,30,3,4,0,7,0,8,3,11,0,36,3,39,0,47,0,47,0,37,0,37,5,60,3,68,0,45,0,45,6,16,3,25,4,3,0,7,18,306,12,336,0,18,6,24,0,21,0,21,0,9,0,9,0,11,0,11,0,37,3,40,0,43,0,43,0,45,0,45,4,56,4,64,0,26,0,26,6,10,0,16,0,0,0,0,10,276,13,299,0,38,6,44,0,51,0,51,3,13,0,16,0,19,3,22,0,73,6,79,0,90,0,90,0,82,0,82,9,116,7,132,0,71,0,71,12,26,3,41,4,3,0,7,28,582,25,635
POA6556,0,48,0,48,3,151,3,157,0,64,3,67,0,47,0,47,4,68,3,75,3,101,8,112,9,167,9,185,7,111,3,121,6,56,3,65,7,20,3,30,0,5,0,5,39,838,35,912,3,37,3,43,3,118,7,128,3,82,3,88,0,47,0,47,3,72,3,78,3,147,5,155,3,178,8,189,3,105,4,112,6,50,0,56,3,27,3,33,8,0,0,8,38,863,36,937,3,85,3,91,6,269,10,285,3,146,6,155,0,94,0,94,7,140,6,153,6,248,13,267,12,345,17,374,10,216,7,233,12,106,3,121,10,47,6,63,8,5,0,13,77,1701,71,1849
POA6558,3,21,0,24,0,49,7,56,0,32,35,67,0,11,238,249,4,19,542,565,0,49,361,410,4,58,140,202,0,51,64,115,0,33,22,55,3,11,4,18,0,0,0,0,14,334,1413,1761,0,12,3,15,3,63,8,74,0,22,3,25,0,13,0,13,0,29,0,29,3,70,9,82,0,73,0,73,0,51,5,56,3,26,3,32,4,5,0,9,3,0,0,3,16,364,31,411,3,33,3,39,3,112,15,130,0,54,38,92,0,24,238,262,4,48,542,594,3,119,370,492,4,131,140,275,0,102,69,171,3,59,25,87,7,16,4,27,3,0,0,3,30,698,1444,2172
POA6560,0,32,3,35,4,91,3,98,5,52,6,63,3,36,3,42,0,44,6,50,0,70,14,84,7,94,8,109,3,61,5,69,6,47,3,56,3,13,3,19,0,0,0,0,31,540,54,625,5,38,0,43,3,106,4,113,0,38,4,42,0,19,3,22,0,61,6,67,6,97,7,110,10,100,3,113,6,59,4,69,0,45,3,48,4,15,5,24,0,6,0,6,34,584,39,657,5,70,3,78,7,197,7,211,5,90,10,105,3,55,6,64,0,105,12,117,6,167,21,194,17,194,11,222,9,120,9,138,6,92,6,104,7,28,8,43,0,6,0,6,65,1124,93,1282
POA6562,0,40,0,40,4,79,4,87,0,28,3,31,3,10,3,16,0,43,0,43,0,73,4,77,3,66,4,73,9,87,7,103,5,67,5,77,4,15,3,22,0,3,0,3,28,511,33,572,0,29,3,32,0,77,5,82,0,15,0,15,0,13,0,13,0,62,3,65,3,79,4,86,3,75,3,81,3,113,5,121,3,55,3,61,3,11,3,17,0,0,0,0,15,529,29,573,0,69,3,72,4,156,9,169,0,43,3,46,3,23,3,29,0,105,3,108,3,152,8,163,6,141,7,154,12,200,12,224,8,122,8,138,7,26,6,39,0,3,0,3,43,1040,62,1145
POA6564,0,12,3,15,0,17,4,21,0,11,0,11,0,5,0,5,0,13,0,13,3,17,0,20,3,24,3,30,0,22,6,28,0,16,0,16,0,15,0,15,0,3,0,3,6,155,16,177,0,3,0,3,0,13,0,13,0,7,0,7,0,6,0,6,0,14,0,14,0,14,0,14,0,34,0,34,0,35,0,35,3,15,4,22,0,6,0,6,0,0,0,0,3,147,4,154,0,15,3,18,0,30,4,34,0,18,0,18,0,11,0,11,0,27,0,27,3,31,0,34,3,58,3,64,0,57,6,63,3,31,4,38,0,21,0,21,0,3,0,3,9,302,20,331
POA6566,3,76,6,85,5,179,17,201,0,79,11,90,0,38,5,43,3,86,10,99,6,140,13,159,7,235,28,270,23,250,21,294,19,163,15,197,5,61,5,71,13,6,3,22,84,1313,134,1531,0,62,3,65,4,188,27,219,3,76,0,79,0,57,6,63,0,102,4,106,4,177,14,195,5,245,29,279,15,285,14,314,9,149,7,165,10,44,5,59,5,6,0,11,55,1391,109,1555,3,138,9,150,9,367,44,420,3,155,11,169,0,95,11,106,3,188,14,205,10,317,27,354,12,480,57,549,38,535,35,608,28,312,22,362,15,105,10,130,18,12,3,33,139,2704,243,3086
POA6567,0,5,3,8,0,27,0,27,0,4,0,4,0,5,0,5,0,8,0,8,0,20,0,20,5,27,0,32,0,39,0,39,5,24,0,29,0,8,0,8,0,0,0,0,10,167,3,180,0,12,0,12,0,18,0,18,0,12,0,12,0,4,0,4,0,8,0,8,0,28,3,31,0,33,3,36,0,36,3,39,0,22,0,22,3,4,0,7,0,0,0,0,3,177,9,189,0,17,3,20,0,45,0,45,0,16,0,16,0,9,0,9,0,16,0,16,0,48,3,51,5,60,3,68,0,75,3,78,5,46,0,51,3,12,0,15,0,0,0,0,13,344,12,369
POA6568,0,10,0,10,0,24,0,24,0,6,0,6,3,3,0,6,0,5,0,5,0,18,4,22,0,22,4,26,0,16,0,16,0,8,0,8,3,6,0,9,3,0,0,3,9,118,8,135,0,10,4,14,0,17,3,20,0,3,0,3,0,3,0,3,0,16,0,16,0,20,0,20,0,16,0,16,3,12,0,15,0,4,0,4,3,0,0,3,0,0,0,0,6,101,7,114,0,20,4,24,0,41,3,44,0,9,0,9,3,6,0,9,0,21,0,21,0,38,4,42,0,38,4,42,3,28,0,31,0,12,0,12,6,6,0,12,3,0,0,3,15,219,15,249
POA6569,0,9,0,9,0,25,0,25,0,4,0,4,0,10,0,10,0,19,8,27,3,25,0,28,0,34,4,38,0,18,3,21,0,16,0,16,0,4,4,8,0,3,0,3,3,167,19,189,0,18,0,18,0,16,3,19,0,4,0,4,0,6,0,6,0,22,0,22,0,18,0,18,0,23,0,23,0,12,0,12,4,13,0,17,0,3,0,3,0,3,0,3,4,138,3,145,0,27,0,27,0,41,3,44,0,8,0,8,0,16,0,16,0,41,8,49,3,43,0,46,0,57,4,61,0,30,3,33,4,29,0,33,0,7,4,11,0,6,0,6,7,305,22,334
POA6575,0,12,0,12,0,13,0,13,0,7,0,7,0,4,0,4,0,11,0,11,0,29,0,29,0,21,0,21,0,16,0,16,0,10,0,10,0,6,0,6,0,0,0,0,0,129,0,129,0,14,0,14,0,17,0,17,0,6,0,6,0,3,0,3,0,10,0,10,0,19,3,22,0,19,0,19,0,13,0,13,0,8,0,8,0,0,0,0,0,0,0,0,0,109,3,112,0,26,0,26,0,30,0,30,0,13,0,13,0,7,0,7,0,21,0,21,0,48,3,51,0,40,0,40,0,29,0,29,0,18,0,18,0,6,0,6,0,0,0,0,0,238,3,241
POA6603,0,61,11,72,0,71,6,77,0,29,3,32,0,17,3,20,7,72,4,83,3,68,4,75,0,73,3,76,4,77,3,84,0,38,0,38,3,18,3,24,0,0,0,0,17,524,40,581,0,42,6,48,0,79,4,83,0,15,0,15,0,19,3,22,0,82,0,82,0,68,3,71,0,78,0,78,6,66,3,75,3,27,0,30,4,14,4,22,9,10,0,19,22,500,23,545,0,103,17,120,0,150,10,160,0,44,3,47,0,36,6,42,7,154,4,165,3,136,7,146,0,151,3,154,10,143,6,159,3,65,0,68,7,32,7,46,9,10,0,19,39,1024,63,1126
POA6606,0,11,0,11,0,18,0,18,0,0,0,0,0,4,3,7,0,21,0,21,0,22,0,22,0,34,0,34,0,24,0,24,0,12,0,12,4,8,0,12,0,0,0,0,4,154,3,161,0,13,0,13,0,21,0,21,0,3,0,3,0,6,3,9,0,20,0,20,0,19,0,19,0,22,3,25,0,20,0,20,0,11,0,11,0,5,0,5,0,0,0,0,0,140,6,146,0,24,0,24,0,39,0,39,0,3,0,3,0,10,6,16,0,41,0,41,0,41,0,41,0,56,3,59,0,44,0,44,0,23,0,23,4,13,0,17,0,0,0,0,4,294,9,307
POA6608,0,6,0,6,0,16,0,16,0,3,3,6,0,9,0,9,0,15,3,18,0,10,0,10,0,30,3,33,0,19,0,19,3,8,0,11,3,10,0,13,0,3,0,3,6,129,9,144,0,11,0,11,0,11,0,11,0,4,0,4,0,3,0,3,0,13,0,13,0,11,0,11,0,27,0,27,0,13,0,13,0,8,3,11,0,7,0,7,0,0,0,0,0,108,3,111,0,17,0,17,0,27,0,27,0,7,3,10,0,12,0,12,0,28,3,31,0,21,0,21,0,57,3,60,0,32,0,32,3,16,3,22,3,17,0,20,0,3,0,3,6,237,12,255
